,index,SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
102,47702,Vacant/Abandoned Building,15-00084966,2015-01-16,,,,,,,,7551,S,SANGAMON,ST,60620,1171284.08559839,1854727.38991857,17,6,71,41.75683677173849,-87.64783975231103,"(41.75683677173849, -87.64783975231103)"
103,47705,Vacant/Abandoned Building,15-00025695,2015-01-06,Front,,Open,,Vacant,false,true,914,W,76TH,ST,60620,1171473.15477262,1854445.1446221,17,6,71,41.75605811834706,-87.64715509808448,"(41.75605811834706, -87.64715509808448)"
104,47706,Vacant/Abandoned Building,15-00045287,2015-01-10,,,Open,REAR DOOR,Vacant,false,true,6753,S,BISHOP,ST,60636,1167829.4248725,1859959.94357273,17,7,67,41.7712704292916,-87.66035045406572,"(41.7712704292916, -87.66035045406572)"
105,47707,Vacant/Abandoned Building,15-00048903,2015-01-11,Rear,,Open,GANGWAY,Vacant,false,true,6512,S,PEORIA,ST,60621,1171426.32851967,1861658.75397385,17,7,68,41.77585417723717,-87.64711579801288,"(41.77585417723717, -87.64711579801288)"
106,47708,Vacant/Abandoned Building,15-00055026,2015-01-12,Front,,Open,,Vacant,false,false,4826,W,JACKSON,BLVD,60644,1144217.139475,1898233.182725,28,15,25,41.87677228947882,-87.74594673791657,"(41.87677228947882, -87.74594673791657)"
107,47725,Vacant/Abandoned Building,15-00144335,2015-01-26,Front,,Open,,Vacant,false,false,6149,S,ROCKWELL,ST,60629,1160094.46047857,1863786.15113113,15,8,66,41.781932674613074,-87.68859909934812,"(41.781932674613074, -87.68859909934812)"
108,47726,Vacant/Abandoned Building,15-00121190,2015-01-22,Front,,Boarded,,Vacant,false,false,5018,S,KILDARE,AVE,60632,1148543.49416968,1871008.01050721,23,8,57,41.801980445760144,-87.73076283401213,"(41.801980445760144, -87.73076283401213)"
109,47727,Vacant/Abandoned Building,15-00026889,2015-01-06,Front,,Open,FRONT AND REAR,Vacant,false,false,4853,W,RICE,ST,60651,1143843.96321725,1905215.99376674,37,15,25,41.89594095364359,-87.74714180184003,"(41.89594095364359, -87.74714180184003)"
110,47728,Vacant/Abandoned Building,15-00052442,2015-01-12,Front,,Open,FRONT AND BACK DOORS,Vacant,false,true,114,N,WALLER,AVE,60644,1138142.43678425,1900270.1628995,29,15,25,41.882473948583105,-87.76820224575518,"(41.882473948583105, -87.76820224575518)"
111,47729,Vacant/Abandoned Building,15-00052546,2015-01-12,Front,,Open,PARTIALLY  BOARDED UP,Vacant,false,false,115,N,WALLER,AVE,60644,1138142.23678425,1900277.4628995,29,15,25,41.882493984352934,-87.76820280365003,"(41.882493984352934, -87.76820280365003)"
112,47730,Vacant/Abandoned Building,15-00053966,2015-01-12,Front,,Open,,Vacant,false,true,5410,W,CRYSTAL,ST,60651,1139975.81336626,1907797.1296682,37,25,25,41.90309554235046,-87.76128568243657,"(41.90309554235046, -87.76128568243657)"
113,47735,Vacant/Abandoned Building,15-00158707,2015-01-28,Front,,Open,,Vacant,false,false,2125,W,CHARLESTON,ST,60647,1161843.86622883,1914106.61790456,32,14,22,41.919980986668016,-87.68078334708066,"(41.919980986668016, -87.68078334708066)"
114,47736,Vacant/Abandoned Building,15-00141857,2015-01-26,Front,,Open,,Vacant,false,false,6723,S,MAY,ST,60621,1169809.39412694,1860215.18122743,17,7,68,41.77192808887335,-87.65308518515702,"(41.77192808887335, -87.65308518515702)"
115,47737,Vacant/Abandoned Building,15-00144183,2015-01-26,Front,,Open,,Vacant,false,false,9508,S,GREEN,ST,60643,1172320.27212096,1841775.47237446,21,22,73,41.721272247569054,-87.64442228938141,"(41.721272247569054, -87.64442228938141)"
116,47738,Vacant/Abandoned Building,15-00110562,2015-01-21,Front,,Open,FRONT,Vacant,true,true,2321,W,FULLERTON,AVE,60647,1160392.63917068,1915895.52529102,32,14,22,41.924920052456706,-87.68606578672352,"(41.924920052456706, -87.68606578672352)"
117,47739,Vacant/Abandoned Building,15-00062455,2015-01-13,Front,,Open,FRONT AND BACK,Vacant,false,true,1844,N,DAMEN,AVE,60647,1162734.22021698,1912322.84997415,32,14,22,41.91506756893779,-87.67756215560728,"(41.91506756893779, -87.67756215560728)"
118,47741,Vacant/Abandoned Building,15-00041884,2015-01-09,Front,,Open,GARAGE,Vacant,false,true,1617,N,HONORE,ST,60622,1163767.93516982,1910795.43908521,32,14,24,41.910854497971386,-87.6738075629365,"(41.910854497971386, -87.6738075629365)"
119,47746,Vacant/Abandoned Building,15-00149693,2015-01-27,Front,,Open,FRONT,Vacant,false,false,239,W,ROOT,ST,60609,1175219.91010301,1877451.85652116,3,9,37,41.81910812162551,-87.63273706899585,"(41.81910812162551, -87.63273706899585)"
120,47747,Vacant/Abandoned Building,15-00154413,2015-01-27,Front,,Open,SIDE  DOOR OPEN,Vacant,false,false,3499,W,21ST,ST,60623,1153417.2525199,1889834.82007193,24,10,29,41.85354850182971,-87.7123895586271,"(41.85354850182971, -87.7123895586271)"
121,47748,Vacant/Abandoned Building,15-00126804,2015-01-23,Front,,Open,REAR DOOR,Vacant,false,true,1638,W,21ST,ST,60608,1165707.25001827,1890136.94089035,25,12,31,41.85412481203249,-87.66727224572065,"(41.85412481203249, -87.66727224572065)"
122,47749,Vacant/Abandoned Building,15-00142452,2015-01-26,Front,,Open,FRONT,Vacant,false,true,3354,S,PRAIRIE,AVE,60616,1178483.97649504,1882784.89168234,3,2,35,41.83366873580034,-87.62060103260076,"(41.83366873580034, -87.62060103260076)"
123,47750,Vacant/Abandoned Building,15-00144546,2015-01-26,Front,,Open,REAR,Vacant,false,true,1636,W,21ST,ST,60608,1165718.65001827,1890137.24089035,25,12,31,41.854125392594696,-87.66723039480922,"(41.854125392594696, -87.66723039480922)"
124,47751,Vacant/Abandoned Building,15-00117989,2015-01-22,Front,,Open,FRONT/REAR,Vacant,false,true,7731,S,INDIANA,AVE,60619,1178932.77328535,1853794.96848461,6,6,69,41.75410744052104,-87.61983714692568,"(41.75410744052104, -87.61983714692568)"
125,47752,Vacant/Abandoned Building,15-00118907,2015-01-22,Front,,Open,FRONT DOOR,Vacant,true,true,7020,S,UNION,AVE,60621,1172850.14891254,1858329.83720531,6,7,68,41.766687941884186,-87.64199431176053,"(41.766687941884186, -87.64199431176053)"
126,47753,Vacant/Abandoned Building,15-00120509,2015-01-22,Rear,,Open,,Vacant,false,true,1637,W,CULLERTON,ST,60608,1165776.52502244,1890474.211875,25,12,31,41.85504883982767,-87.6670083735881,"(41.85504883982767, -87.6670083735881)"
127,47754,Vacant/Abandoned Building,15-00121706,2015-01-22,Front,,Boarded,,Vacant,true,false,5729,S,MAPLEWOOD,AVE,60629,1160350.49601208,1866589.59253275,16,8,63,41.78962042838246,-87.6875832087256,"(41.78962042838246, -87.6875832087256)"
128,47755,Vacant/Abandoned Building,15-00070742,2015-01-14,Front,,Open,ALL AROUND,Vacant,false,true,2043,W,53RD,ST,60609,1163521.95012099,1869498.64657652,16,9,61,41.797537284775366,-87.67587282952015,"(41.797537284775366, -87.67587282952015)"
129,47756,Vacant/Abandoned Building,15-00090010,2015-01-17,Front,,Open,BACK DOOR,Vacant,false,true,6145,S,BISHOP,ST,60636,1167718.55150979,1863991.1913085,16,7,67,41.78233506046011,-87.66064128483872,"(41.78233506046011, -87.66064128483872)"
130,47760,Vacant/Abandoned Building,15-00051231,2015-01-12,Garage,,Open,VACANT HOUSE HERE TOO AND GARAGE FALLNG APART,Vacant,false,false,8148,S,WINCHESTER,AVE,60620,1164774.5507887,1850625.59803291,18,6,71,41.74572072152373,-87.67181169098322,"(41.74572072152373, -87.67181169098322)"
131,47769,Vacant/Abandoned Building,15-00170646,2015-01-29,Front,,Boarded,,Vacant,false,false,243,W,ROOT,ST,60609,1175303.51010301,1877454.45652116,3,9,37,41.81911338536111,-87.6324303165885,"(41.81911338536111, -87.6324303165885)"
132,47770,Vacant/Abandoned Building,15-00122027,2015-01-22,Rear,,Boarded,REAR,Vacant,false,true,6340,S,LANGLEY,AVE,60637,1181983.50289223,1863123.11771651,20,3,42,41.77963484468241,-87.60836920537672,"(41.77963484468241, -87.60836920537672)"
133,47771,Vacant/Abandoned Building,15-00079120,2015-01-15,Front,,Boarded,,Vacant,false,false,625,E,67TH,ST,60637,1181655.41969828,1860729.32941308,20,3,42,41.77307364314137,-87.609645838882,"(41.77307364314137, -87.609645838882)"
134,47772,Vacant/Abandoned Building,15-00083701,2015-01-16,Front,,Open,WINDOWS,Vacant,false,true,6541,S,OAKLEY,AVE,60636,1162198.12190332,1861225.47131512,15,8,66,41.77486227732493,-87.68095771936375,"(41.77486227732493, -87.68095771936375)"
135,47773,Vacant/Abandoned Building,15-00090984,2015-01-17,Front,,Open,,Vacant,false,false,6646,S,BELL,AVE,60636,1162546.94367072,1860522.13128042,15,8,66,41.77292494697721,-87.67969858029647,"(41.77292494697721, -87.67969858029647)"
136,47774,Vacant/Abandoned Building,15-00096063,2015-01-19,Front,,Open,FRONT,Vacant,false,false,5732,S,PAULINA,ST,60636,1165990.06158657,1866660.44971276,15,7,67,41.789696771229714,-87.66690256846256,"(41.789696771229714, -87.66690256846256)"
137,47775,Vacant/Abandoned Building,15-00107819,2015-01-21,Front,,Open,FRONT,Vacant,false,true,5929,S,JUSTINE,ST,60636,1167021.34128109,1865405.69596577,15,7,67,41.78623157534342,-87.66315703395064,"(41.78623157534342, -87.66315703395064)"
138,47783,Vacant/Abandoned Building,15-00047492,2015-01-10,Rear,,Open,REAR,Vacant,false,false,4906,N,WHIPPLE,ST,60625,1155154.43987481,1932434.73347113,33,17,14,41.97041165423842,-87.70486773919725,"(41.97041165423842, -87.70486773919725)"
139,47784,Vacant/Abandoned Building,15-00056502,2015-01-12,Front,,Open,,Vacant,false,false,4317,W,GLADYS,AVE,60624,1147666.42256636,1898005.20448699,24,11,26,41.87608121535735,-87.73328776046169,"(41.87608121535735, -87.73328776046169)"
140,47802,Vacant/Abandoned Building,15-00109679,2015-01-21,Front,,Open,FRONT IS OPEN,Vacant,false,true,1527,S,DRAKE,AVE,60623,1152953.70989168,1892298.35859227,24,10,29,41.86031792391684,-87.71402571879119,"(41.86031792391684, -87.71402571879119)"
141,47803,Vacant/Abandoned Building,15-00120552,2015-01-22,Front,,Open,FRONT,Vacant,false,false,4446,S,SAWYER,AVE,60632,1155440.31982732,1874925.50699981,14,8,58,41.81259512579414,-87.70536417386269,"(41.81259512579414, -87.70536417386269)"
142,47804,Vacant/Abandoned Building,15-00057632,2015-01-12,Front,,Open,FRONT AND REAR OPEN,Vacant,false,true,3925,W,67TH,PL,60629,1151363.60278882,1859552.59323144,13,8,65,41.77049030413958,-87.72071957381169,"(41.77049030413958, -87.72071957381169)"
143,47813,Vacant/Abandoned Building,15-00201931,2015-02-03,Front,,Open,,Vacant,false,false,119,N,LOCKWOOD,AVE,60644,1141030.07570369,1900385.88487463,28,15,25,41.88273883428741,-87.75759578266984,"(41.88273883428741, -87.75759578266984)"
144,47814,Vacant/Abandoned Building,15-00145440,2015-01-26,Front,,Open,DOORS / WINDOWS,Vacant,false,true,8356,S,KERFOOT,AVE,60620,1173188.13321194,1849429.83710965,21,6,71,41.74225776568885,-87.64101798247111,"(41.74225776568885, -87.64101798247111)"
145,47816,Vacant/Abandoned Building,15-00182876,2015-01-31,Front,,Open,,Vacant,false,true,3000,W,CARROLL,AVE,60612,1156322.35603343,1902258.32157888,27,12,27,41.8875817295442,-87.70139103680864,"(41.8875817295442, -87.70139103680864)"
146,47817,Vacant/Abandoned Building,15-00134655,2015-01-24,Rear,,Open,BACK DOOR,Vacant,false,false,1758,N,WASHTENAW,AVE,60647,1158088.16406977,1911808.53927301,1,14,24,41.91375247316317,-87.69464532376996,"(41.91375247316317, -87.69464532376996)"
147,47818,Vacant/Abandoned Building,15-00126658,2015-01-23,Front,,Open,WINDOWS AND DOORS,Vacant,false,true,615,S,KEDVALE,AVE,60624,1148816.19012189,1896985.93696628,24,11,26,41.87326209248295,-87.72909252295241,"(41.87326209248295, -87.72909252295241)"
148,47819,Vacant/Abandoned Building,15-00056409,2015-01-12,Front,,Boarded,,Vacant,false,false,2942,W,POLK,ST,60612,1156878.22019798,1896228.66899967,2,11,27,41.87102452111646,-87.69951325083275,"(41.87102452111646, -87.69951325083275)"
149,47826,Vacant/Abandoned Building,15-00160039,2015-01-28,Front,,Open,WINDIWS,Vacant,false,true,4826,W,JACKSON,BLVD,60644,1144217.139475,1898233.182725,28,15,25,41.87677228947882,-87.74594673791657,"(41.87677228947882, -87.74594673791657)"
150,47827,Vacant/Abandoned Building,15-00168287,2015-01-29,Rear,,Open,,Vacant,true,false,4651,W,WASHINGTON,BLVD,60644,1145380.42298585,1900094.75633196,28,11,25,41.88185874439678,-87.74162834855971,"(41.88185874439678, -87.74162834855971)"
151,47828,Vacant/Abandoned Building,15-00174053,2015-01-30,,,,,,,,7142,S,MARSHFIELD,AVE,60636,1166578.04377374,1857345.57127395,17,7,67,41.764123023761975,-87.66501204821613,"(41.764123023761975, -87.66501204821613)"
152,47829,Vacant/Abandoned Building,15-00174861,2015-01-30,Front,,Open,DOORS,Vacant,false,false,6843,S,LOOMIS,BLVD,60636,1168177.10039041,1859372.74549969,17,7,67,41.7696516100777,-87.65909287116534,"(41.7696516100777, -87.65909287116534)"
153,47830,Vacant/Abandoned Building,15-00139952,2015-01-26,Rear,,Open,,Vacant,false,false,2046,W,68TH,PL,60636,1163899.16597242,1859226.39990573,17,7,67,41.76934097456837,-87.67477803181771,"(41.76934097456837, -87.67477803181771)"
154,47831,Vacant/Abandoned Building,15-00140122,2015-01-26,Front,,Open,,Vacant,false,false,2011,W,68TH,PL,60636,1164134.26597242,1859232.59990573,17,7,67,41.76935304519381,-87.67391608639393,"(41.76935304519381, -87.67391608639393)"
155,47832,Vacant/Abandoned Building,15-00140377,2015-01-26,Front,,Open,1ST FO REAR BASEMENT WINDOW,Vacant,false,false,2025,W,68TH,PL,60636,1164040.26597242,1859230.09990573,17,7,67,41.7693481619961,-87.67426071853193,"(41.7693481619961, -87.67426071853193)"
156,47833,Vacant/Abandoned Building,15-00141372,2015-01-26,Front,,Open,,Vacant,false,true,7228,S,WOOD,ST,60636,1165601.53272798,1856754.57569537,17,7,67,41.76252201539794,-87.66860794438841,"(41.76252201539794, -87.66860794438841)"
157,47834,Vacant/Abandoned Building,15-00145892,2015-01-26,Front,,Open,DOORS / WINDOWS - PER CALLER PROPERTY HAZARDOUS COULD COLLAPSE ANYTIME,Vacant,true,false,1949,W,68TH,ST,60636,1164445.6098849,1859568.72791917,17,7,67,41.770268870143106,-87.6727653763634,"(41.770268870143106, -87.6727653763634)"
158,47835,Vacant/Abandoned Building,15-00158430,2015-01-28,,,,,,,,820,N,ASHLAND,AVE,60622,1165576.8489017,1905652.42000953,1,12,24,41.89670334013917,-87.6673089682426,"(41.89670334013917, -87.6673089682426)"
159,47836,Vacant/Abandoned Building,15-00108658,2015-01-21,Front,,Open,FRONT ENTRY DOOR 1ST FLOOR,Vacant,false,true,2039,W,69TH,PL,60636,1163963.33231873,1858564.40010064,17,7,67,41.76752300754574,-87.67456141259406,"(41.76752300754574, -87.67456141259406)"
160,47837,Vacant/Abandoned Building,15-00124745,2015-01-23,Front,,Open,AT REAR BASEMENT DOOR,Vacant,false,true,7811,S,UNION,AVE,60620,1172989.61356718,1853035.00597247,17,6,71,41.752155195172676,-87.64163917014535,"(41.752155195172676, -87.64163917014535)"
161,47839,Vacant/Abandoned Building,15-00009293,2015-01-03,Front,,Open,FRONT AND REAR,Occupied,true,true,324,N,LOTUS,AVE,60644,1139891.24987735,1901614.43247594,28,15,25,41.88613101393322,-87.76174760025361,"(41.88613101393322, -87.76174760025361)"
162,47840,Vacant/Abandoned Building,15-00063520,2015-01-13,Front,,Open,1ST FLOOR REAR,Vacant,false,false,6940,S,MARSHFIELD,AVE,60636,1166540.80509344,1858685.24798938,17,7,67,41.76780006945346,-87.66511039072716,"(41.76780006945346, -87.66511039072716)"
163,47842,Vacant/Abandoned Building,15-00140796,2015-01-26,Front,,Open,1ST FLOOR REAR,Vacant,false,false,7839,S,EMERALD,AVE,60620,1172665.0793,1852706.266775,17,6,71,41.751260246352416,-87.64283811027356,"(41.751260246352416, -87.64283811027356)"
164,47843,Vacant/Abandoned Building,15-00176119,2015-01-30,Rear,,Open,,Vacant,true,true,5219,S,PAULINA,ST,60609,1165895.05688157,1870094.97989799,16,9,61,41.79912355818715,-87.66715333261277,"(41.79912355818715, -87.66715333261277)"
165,47845,Vacant/Abandoned Building,15-00225194,2015-02-06,Front,,Open,,Vacant,false,true,3349,W,38TH,ST,60632,1154659.27999113,1879202.91658122,12,9,58,41.82434852696792,-87.70811489818462,"(41.82434852696792, -87.70811489818462)"
166,47846,Vacant/Abandoned Building,15-00169754,2015-01-29,Front,,Open,WINDOW AND DOORS,Vacant,false,false,6353,S,WOLCOTT,AVE,60636,1164775.96618864,1862530.63197044,15,7,67,41.778389760077665,-87.67147086408113,"(41.778389760077665, -87.67147086408113)"
167,47847,Vacant/Abandoned Building,15-00248831,2015-02-10,Front,,Open,,Vacant,false,false,9032,S,MAY,ST,60620,1170239.55420537,1844900.19861056,21,22,73,41.72989238958725,-87.65195294899806,"(41.72989238958725, -87.65195294899806)"
168,47848,Vacant/Abandoned Building,15-00183574,2015-01-31,Front,,Open,"ALL OVER THEY KEEP KICKING INTHE DOORS,, THERE ARE NO TRESSPASSING  SIGNS ,, BUT THAT DOESNT HELP",Vacant,false,true,9715,S,CALUMET,AVE,60628,1180293.25117345,1840630.60781975,6,5,49,41.717951801438076,-87.6152539996869,"(41.717951801438076, -87.6152539996869)"
169,47849,Vacant/Abandoned Building,15-00183728,2015-01-31,Front,,Boarded,"SIDE, AND REAR",Vacant,false,false,7812,S,ST LAWRENCE,AVE,60619,1181587.42573142,1853341.63060754,6,6,69,41.752802607462165,-87.61012277331466,"(41.752802607462165, -87.61012277331466)"
170,47850,Vacant/Abandoned Building,15-00186150,2015-02-01,Rear,,Open,,Vacant,false,false,221,W,66TH,ST,60621,1175851.01928393,1861208.09679081,6,7,68,41.77451949334994,-87.63090884879203,"(41.77451949334994, -87.63090884879203)"
171,47851,Vacant/Abandoned Building,15-00200456,2015-02-03,Rear,,Open,REAR,Vacant,false,false,1622,E,78TH,ST,60649,1188538.31740035,1853588.55500862,8,4,43,41.75331703277341,-87.5846430368865,"(41.75331703277341, -87.5846430368865)"
172,47852,Vacant/Abandoned Building,15-00201098,2015-02-03,Rear,,Boarded,SCREEN DOOR IS OPEN,Vacant,false,false,7628,S,EBERHART,AVE,60619,1180895.74061644,1854541.7892152,6,6,69,41.75611189992663,-87.61262065335266,"(41.75611189992663, -87.61262065335266)"
173,47853,Vacant/Abandoned Building,15-00202273,2015-02-03,Front,,Boarded,,Vacant,false,false,6448,S,HONORE,ST,60636,1165120.68670437,1861914.16381228,15,7,67,41.77669080312358,-87.67022452356605,"(41.77669080312358, -87.67022452356605)"
174,47854,Vacant/Abandoned Building,15-00218624,2015-02-05,,,,,,,,5630,S,WINCHESTER,AVE,60636,1164318.29178834,1867296.48381535,15,7,67,41.79147752586125,-87.67301454943565,"(41.79147752586125, -87.67301454943565)"
175,47855,Vacant/Abandoned Building,15-00223345,2015-02-05,Front,,Open,FRONT & REAR,Vacant,false,false,8910,S,WOODLAWN,AVE,60619,1185762.67457675,1846137.20371344,8,4,47,41.732935587739426,-87.59504886314939,"(41.732935587739426, -87.59504886314939)"
176,47856,Vacant/Abandoned Building,15-00136005,2015-01-25,Front,,Open,,Vacant,false,false,7525,S,ELLIS,AVE,60619,1184195.3022215,1855321.05809004,8,6,69,41.758173802983585,-87.60050427689677,"(41.758173802983585, -87.60050427689677)"
177,47857,Vacant/Abandoned Building,15-00142796,2015-01-26,Front,,Open,FRONT,Vacant,false,false,4838,S,FORRESTVILLE,AVE,60615,1180742.65992729,1873057.94681985,3,2,38,41.806925526252876,-87.61261289842548,"(41.806925526252876, -87.61261289842548)"
178,47858,Vacant/Abandoned Building,15-00150337,2015-01-27,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,false,false,5708,N,MCVICKER,AVE,60646,1134904.08122451,1937567.89292116,45,16,10,41.98488098939426,-87.7792085384224,"(41.98488098939426, -87.7792085384224)"
179,47859,Vacant/Abandoned Building,15-00160529,2015-01-28,Front,,Open,BACK,Vacant,false,true,9243,S,UNIVERSITY,AVE,,1185492.28942767,1843921.61511343,8,4,47,41.726862128712284,-87.59610891646187,"(41.726862128712284, -87.59610891646187)"
180,47860,Vacant/Abandoned Building,15-00175004,2015-01-30,Front,,Boarded,,Vacant,false,false,4727,S,THROOP,ST,60609,1168457.5900092,1873423.4400098,3,9,61,41.80820234159324,-87.65765995851811,"(41.80820234159324, -87.65765995851811)"
181,47861,Vacant/Abandoned Building,15-00094135,2015-01-18,Front,,Open,FRONT,Vacant,false,true,11721,S,EGGLESTON,AVE,60628,1175401.48948762,1827181.97463255,34,5,53,41.68115733764632,-87.63357075040352,"(41.68115733764632, -87.63357075040352)"
182,47862,Vacant/Abandoned Building,15-00103297,2015-01-20,Front,,Open,OPEN ENTIRE,Vacant,false,false,9351,S,KIMBARK,AVE,60619,1186500.69006573,1843236.07620039,8,4,47,41.724957175919215,-87.59243668508634,"(41.724957175919215, -87.59243668508634)"
